1560,11428,40796,2013-03-23,Just a Friend
1561,6184,2235,2014-03-07,College
1562,9656,37796,2012-06-20,University Friend
1563,7424,47605,2013-04-25,Teenage Friend
1564,6607,7854,2014-10-07,Just a Friend
1565,21747,35965,2013-04-04,Teenage Friend
1566,5839,32240,2012-09-22,Unknown
1567,23733,39160,2015-07-11,Just a Friend
1568,49978,12204,2015-12-13,College friend
1569,16893,4798,2013-10-12,College friend
1570,39386,44669,2013-01-28,Childhood Friend
1571,24364,48248,2011-09-28,College
1572,46643,26549,2011-04-03,High School Friend
1573,31673,34885,2015-05-13,Teenage Friend
1574,34417,10509,2015-12-30,University Friend
1575,28700,25862,2011-07-02,Just a Friend
1576,13997,16726,2013-06-05,High School Friend
1577,27506,9521,2015-12-02,Childhood Friend
1578,33094,888,2014-08-31,College friend
1579,14975,30010,2011-09-22,Teenage Friend
1580,48020,38241,2014-03-13,College
1581,24338,46907,2014-04-22,Teenage Friend
1582,2958,33725,2012-06-15,University Friend
1583,12066,39781,2015-01-01,High School Friend
1584,31374,11373,2015-04-09,Childhood Friend
1585,25822,24094,2014-11-17,Just a Friend
1586,4937,21787,2012-04-02,Unknown
1587,39255,35075,2015-10-03,Unknown
1588,46584,19848,2013-02-13,Unknown
1589,46906,16164,2013-05-26,Just a Friend
1590,20135,9532,2014-04-08,Unknown
1591,7745,29139,2012-12-31,Childhood Friend
1592,28288,40415,2011-02-08,University Friend
1593,14350,26143,2012-06-29,University Friend
1594,3959,14168,2011-08-06,Just a Friend
1595,4911,15175,2012-04-05,Childhood Friend
1596,1524,24543,2012-11-21,College friend
1597,13878,35118,2013-12-21,College friend
1598,47794,35088,2011-07-07,High School Friend
1599,44411,10865,2013-03-02,Teenage Friend
1600,23431,22427,2015-02-25,Childhood Friend
1601,4538,39353,2014-01-21,High School Friend
1602,41296,25008,2015-12-01,Teenage Friend
1603,36169,46395,2014-01-28,College friend
1604,42273,31372,2011-03-04,Teenage Friend
1605,14841,49677,2013-09-30,College
1606,13431,7941,2011-05-21,High School Friend
1607,16984,27767,2013-11-11,College friend
1608,43863,5482,2014-12-04,Childhood Friend
1609,47581,16837,2014-12-19,High School Friend
1610,33725,39194,2013-09-04,University Friend
1611,15167,44160,2011-06-01,High School Friend
1612,48565,29339,2012-06-21,Just a Friend
1613,13311,7882,2012-01-01,Just a Friend
1614,39068,839,2014-01-08,Unknown
1615,9696,28110,2011-09-11,Just a Friend
1616,35227,35112,2012-05-23,Teenage Friend
1617,6376,24787,2015-06-07,High School Friend
1618,10186,39003,2015-08-13,Unknown
1619,365,34151,2014-08-14,University Friend
1620,37268,44825,2015-10-20,Just a Friend
1621,24468,40019,2011-03-31,Teenage Friend
1622,18849,20740,2013-09-27,Unknown
1623,40082,16474,2013-04-17,Unknown
1624,37568,4591,2015-01-22,College friend
1625,960,2924,2011-10-13,Unknown
1626,31579,30970,2013-05-13,College
1627,35472,43019,2015-01-30,Unknown
1628,306,39065,2015-01-17,College
1629,18786,37757,2012-09-19,Unknown
1630,27196,33156,2013-12-05,Childhood Friend
1631,20881,34008,2014-08-14,Childhood Friend
1632,43134,17274,2014-06-22,Just a Friend
1633,43924,1551,2011-05-27,Just a Friend
1634,958,48153,2011-12-20,Unknown
1635,20290,22361,2013-04-26,Teenage Friend
1636,43150,42152,2011-05-23,College friend
1637,14040,8794,2012-11-21,High School Friend
1638,13790,9406,2011-06-19,University Friend
1639,10422,21720,2014-10-20,University Friend
1640,43840,49432,2013-07-12,College friend
1641,8694,21506,2011-10-05,University Friend
1642,17197,16647,2012-02-11,Childhood Friend
1643,48675,9956,2011-09-10,University Friend
1644,15120,29796,2014-07-02,Teenage Friend
1645,27692,19923,2012-11-28,Childhood Friend
1646,27519,27527,2012-02-21,University Friend
1647,20551,3610,2012-11-04,University Friend
1648,39139,34614,2013-07-10,High School Friend
1649,44320,30455,2014-11-19,High School Friend
1650,17696,7719,2012-09-04,High School Friend
1651,7977,7825,2012-11-30,High School Friend
1652,64,49785,2012-05-23,Teenage Friend
1653,7191,17638,2012-11-18,Childhood Friend
1654,36788,16038,2013-12-07,Childhood Friend
1655,14820,18229,2011-06-30,High School Friend
1656,41414,38282,2011-11-15,College friend
1657,48069,21725,2015-05-09,Teenage Friend
1658,17577,34708,2014-11-12,High School Friend
1659,39985,28690,2012-08-05,Teenage Friend
1660,28045,6877,2015-01-19,Unknown
1661,2166,31486,2014-10-06,Teenage Friend
1662,47019,47691,2013-12-11,College friend
1663,26951,12399,2012-09-20,Teenage Friend
1664,17778,23668,2013-11-07,Just a Friend
1665,38158,43984,2012-11-19,Unknown
1666,34014,30,2011-01-06,College friend
1667,33104,35367,2012-09-28,College friend
1668,8163,25848,2013-04-27,Teenage Friend
1669,4278,31661,2011-11-12,College
1670,37789,20748,2015-07-07,University Friend
1671,33434,1795,2012-10-29,Childhood Friend
1672,5157,36540,2014-10-20,College
1673,44148,32654,2011-10-29,College
1674,47189,28610,2011-06-04,Childhood Friend
1675,35007,9273,2011-02-16,Childhood Friend
1676,36634,3667,2012-02-09,High School Friend
1677,43270,16606,2011-08-12,College
1678,34557,20805,2013-07-20,Teenage Friend
1679,37259,46928,2014-02-15,Just a Friend
1680,25665,24459,2011-11-30,University Friend
1681,17064,47240,2014-04-28,Just a Friend
1682,44861,31429,2015-10-20,University Friend
1683,21403,13267,2011-02-23,Unknown
1684,32531,15089,2015-05-06,Teenage Friend
1685,14366,20699,2011-07-15,Unknown
1686,3124,36985,2011-06-03,Just a Friend
1687,1567,375,2013-10-31,Unknown
1688,29303,44401,2012-05-01,High School Friend
1689,34221,18915,2014-08-08,College friend
1690,49104,29953,2015-11-09,High School Friend
1691,23156,45582,2012-01-29,College
1692,42694,6979,2014-10-13,Unknown
1693,35744,27096,2013-12-10,High School Friend
1694,26652,18235,2012-11-26,Teenage Friend
1695,49468,42317,2013-03-05,Childhood Friend
1696,10831,4418,2011-12-26,University Friend
1697,4338,35380,2014-11-03,Childhood Friend
1698,23822,23505,2013-02-05,University Friend
1699,36671,13213,2014-08-07,Unknown
1700,47925,47804,2013-09-09,Unknown
1701,19079,32025,2014-08-23,College friend
1702,187,49359,2012-05-18,Childhood Friend
1703,4068,31691,2012-08-16,College
1704,23814,37887,2012-05-30,Just a Friend
1705,267,29639,2011-11-30,High School Friend
1706,43849,42968,2014-11-13,Childhood Friend
1707,14222,23992,2013-05-29,University Friend
1708,3357,31355,2011-01-22,College friend
1709,358,24283,2014-10-20,Teenage Friend
1710,24656,6463,2014-10-10,University Friend
1711,32142,42936,2011-12-24,College friend
1712,42045,30576,2011-09-05,High School Friend
1713,35536,13457,2011-10-01,College friend
1714,22348,8532,2015-06-25,College
1715,12441,10209,2011-09-10,University Friend
1716,33771,13181,2014-08-01,Childhood Friend
1717,9271,21557,2012-07-15,College
1718,25098,37744,2012-12-07,High School Friend
1719,45330,12307,2011-08-15,Just a Friend
1720,11020,26339,2011-06-16,Unknown
1721,31975,3867,2011-05-04,High School Friend
1722,18380,44365,2012-12-11,University Friend
1723,47310,25818,2013-10-12,Teenage Friend
1724,29365,40868,2015-08-18,Just a Friend
1725,42898,5564,2013-10-30,Unknown
1726,43452,3800,2011-08-03,Teenage Friend
1727,39926,13727,2012-07-02,Childhood Friend
1728,49507,35360,2014-09-07,Just a Friend
1729,14531,18103,2014-11-29,College friend
1730,33599,32061,2011-12-11,College friend
1731,19575,12936,2012-02-12,Childhood Friend
1732,2409,18765,2013-03-28,Just a Friend
1733,14258,9235,2012-10-10,Just a Friend
1734,22219,39681,2011-01-13,University Friend
1735,4020,13299,2015-01-22,Childhood Friend
1736,25231,35488,2011-08-30,Just a Friend
1737,37816,25436,2013-05-14,Teenage Friend
1738,46564,31456,2015-09-11,College friend
1739,9488,25743,2013-04-23,Unknown
1740,11920,41621,2012-06-13,College
1741,41397,9785,2011-09-05,High School Friend
1742,15998,18520,2015-12-10,High School Friend
1743,1509,47287,2012-09-17,High School Friend
1744,1747,37441,2013-05-17,Just a Friend
1745,9569,47830,2011-02-13,University Friend
1746,19677,33487,2012-06-03,Childhood Friend
1747,26372,19168,2012-07-25,Just a Friend
1748,14665,14436,2015-09-27,High School Friend
1749,24505,4578,2013-04-04,College friend
1750,41609,14868,2015-11-21,College friend
1751,27192,16892,2015-01-22,Childhood Friend
1752,13227,46493,2013-07-10,University Friend
1753,39598,38243,2015-01-06,University Friend
1754,15286,12447,2011-11-25,College
1755,14702,37426,2014-04-26,College
1756,16271,9038,2013-03-11,College friend
1757,25621,25333,2011-02-07,Unknown
1758,13161,28630,2013-09-20,Just a Friend
1759,27812,27661,2013-07-02,Just a Friend
1760,12557,28529,2012-02-03,University Friend
1761,41366,44350,2011-08-17,University Friend
1762,25429,16480,2011-05-29,Teenage Friend
1763,15377,49540,2014-12-17,Teenage Friend
1764,38342,17875,2015-10-04,University Friend
1765,41028,43489,2014-04-23,Just a Friend
1766,36614,20576,2011-12-13,Childhood Friend
1767,30899,25226,2012-09-12,Unknown
1768,21402,45899,2013-10-11,College
1769,24754,26604,2011-01-03,University Friend
1770,28509,10599,2014-05-10,University Friend
1771,28772,15271,2013-10-31,University Friend
1772,45571,39709,2015-08-30,Childhood Friend
1773,23054,41111,2012-04-09,High School Friend
1774,19509,12951,2013-01-14,College
1775,22635,4477,2012-01-27,Teenage Friend
1776,26311,45899,2012-01-12,Unknown
1777,21407,47340,2015-06-04,University Friend
1778,1917,25843,2011-02-20,Unknown
1779,19969,12733,2015-07-27,University Friend
1780,18385,14186,2012-10-21,High School Friend
1781,9377,8308,2011-11-18,Childhood Friend
1782,2581,2529,2012-03-16,Childhood Friend
1783,30054,46161,2011-05-15,College
1784,19198,3489,2014-03-03,University Friend
1785,4241,47995,2015-06-23,Unknown
1786,15518,36599,2013-09-02,Teenage Friend
1787,20462,43486,2012-09-15,Unknown
1788,25464,996,2015-02-08,Unknown
1789,37008,30771,2015-12-23,Just a Friend
1790,8262,29860,2013-06-05,University Friend
1791,42448,37534,2013-03-19,High School Friend
1792,13619,6614,2011-06-01,College
1793,31635,19595,2012-02-19,Childhood Friend
1794,3208,6025,2012-11-14,Teenage Friend
1795,27871,17358,2015-10-02,College friend
1796,28752,14731,2012-11-06,High School Friend
1797,9485,22568,2013-02-20,Teenage Friend
1798,7767,45644,2015-02-10,University Friend
1799,37095,41177,2013-03-21,Unknown
1800,22618,16047,2013-08-28,College
1801,8203,11950,2015-03-20,Unknown
1802,32542,15868,2013-08-10,University Friend
1803,45900,34593,2012-10-11,Teenage Friend
1804,8333,20692,2014-10-17,Just a Friend
1805,38752,13031,2014-08-04,College friend
1806,33572,3484,2011-09-06,University Friend
1807,18330,14037,2012-03-09,Teenage Friend
1808,10449,23016,2014-09-14,High School Friend
1809,37004,26034,2014-07-08,Teenage Friend
1810,49618,7273,2015-12-31,College
1811,21443,28148,2013-10-26,College
1812,21876,26034,2014-08-03,Childhood Friend
1813,1861,40026,2011-11-19,Teenage Friend
1814,41380,25081,2011-09-01,Teenage Friend
1815,28658,9508,2012-12-28,High School Friend
1816,38595,28818,2015-07-02,Childhood Friend
1817,24023,43532,2012-10-28,Teenage Friend
1818,1915,7844,2013-10-31,High School Friend
1819,47157,28340,2012-06-16,Just a Friend
1820,13058,29909,2015-08-26,College friend
1821,41337,27525,2011-07-16,Just a Friend
1822,7379,15039,2011-11-27,College friend
1823,49785,44822,2015-12-24,Unknown
1824,13679,33083,2014-12-25,Teenage Friend
1825,24690,26540,2011-09-16,University Friend
1826,27610,7828,2011-10-30,Teenage Friend
1827,27187,30069,2015-07-13,Unknown
1828,47520,8272,2012-02-23,Unknown
1829,48694,2764,2013-09-18,Just a Friend
1830,14929,40135,2015-11-12,College
1831,42955,23622,2012-12-02,University Friend
1832,31943,7146,2013-06-29,Just a Friend
1833,31893,47647,2014-11-13,Just a Friend
1834,22433,22734,2013-08-25,Just a Friend
1835,41604,5436,2011-07-22,Teenage Friend
1836,6971,22000,2013-07-26,Teenage Friend
1837,28048,7512,2015-03-19,Childhood Friend
1838,13902,22770,2012-11-20,College friend
1839,34139,42122,2015-09-19,University Friend
1840,11703,49499,2011-07-01,Childhood Friend
1841,9822,15408,2014-09-19,College
1842,43172,33476,2011-04-20,University Friend
1843,15685,44057,2011-09-23,Teenage Friend
1844,13948,34633,2014-02-18,Unknown
1845,12939,45107,2011-08-15,Unknown
1846,22228,39748,2011-09-15,Just a Friend
1847,9003,47090,2011-07-16,University Friend
1848,38020,29983,2013-04-17,College friend
1849,11968,19523,2014-01-25,Unknown
1850,20756,39550,2011-02-07,Unknown
1851,16305,4102,2011-07-08,Unknown
1852,26303,49432,2015-06-25,University Friend
1853,5901,21427,2013-06-28,Just a Friend
1854,32796,23935,2012-07-06,Childhood Friend
1855,20333,40635,2014-01-03,Childhood Friend
1856,2824,16345,2012-01-22,High School Friend
1857,16004,31713,2011-11-08,University Friend
1858,5811,8473,2012-09-17,Childhood Friend
1859,32305,28575,2011-08-17,University Friend
1860,23260,11271,2011-03-19,Unknown
1861,38894,47454,2012-10-07,Teenage Friend
1862,28667,48548,2011-11-16,College
1863,25130,46763,2012-10-29,Childhood Friend
1864,11323,40403,2012-10-03,College friend
1865,34740,38309,2013-02-05,Teenage Friend
1866,24975,30777,2013-05-13,Just a Friend
1867,12853,15960,2013-11-06,Childhood Friend
1868,22869,23829,2013-11-01,University Friend
1869,35542,8458,2012-10-07,Just a Friend
1870,29379,37455,2011-09-04,Childhood Friend
1871,25515,45546,2011-09-24,College friend
1872,42520,43498,2012-12-12,High School Friend
1873,35759,21546,2013-08-15,University Friend
1874,33080,11424,2014-02-24,Just a Friend
1875,20550,44370,2013-03-24,University Friend
1876,35153,39530,2011-09-24,University Friend
1877,11356,26781,2014-01-16,College
1878,2155,29570,2011-04-21,College friend
1879,48390,10259,2011-07-03,High School Friend
1880,47851,44485,2011-01-29,Childhood Friend
1881,45180,33942,2013-11-28,University Friend
1882,8713,44492,2011-03-02,Childhood Friend
1883,46001,42372,2015-07-22,Teenage Friend
1884,36314,44247,2015-06-10,University Friend
1885,38393,27867,2011-09-20,College friend
1886,19408,29712,2013-02-03,Childhood Friend
1887,35690,14000,2015-04-29,High School Friend
1888,1490,30832,2014-04-07,College friend
1889,38407,26260,2014-06-28,Childhood Friend
1890,23392,42062,2012-09-17,Unknown
1891,5283,37328,2015-03-16,College friend
1892,15311,30379,2012-03-28,College friend
1893,24839,28349,2014-08-09,Teenage Friend
1894,35119,33962,2015-09-09,Just a Friend
1895,27623,36627,2012-04-06,College friend
1896,9558,289,2012-03-03,Just a Friend
1897,47785,48141,2012-09-06,College
1898,21860,14850,2013-03-13,Just a Friend
1899,30389,32133,2014-05-12,University Friend
1900,20179,47095,2014-07-10,High School Friend
1901,23207,40990,2012-03-12,Just a Friend
1902,11107,28038,2012-09-03,Just a Friend
1903,19111,48778,2015-05-03,Childhood Friend
1904,5999,9997,2013-10-27,Teenage Friend
1905,13632,188,2012-10-01,Teenage Friend
1906,30011,7348,2015-09-10,High School Friend
1907,22653,33940,2013-05-06,Unknown
1908,25919,29440,2012-03-31,Unknown
1909,16225,5955,2015-12-28,Childhood Friend
1910,11895,19774,2014-08-27,High School Friend
1911,26762,5967,2012-02-09,Teenage Friend
1912,16401,42860,2012-09-08,Teenage Friend
1913,49119,47998,2015-05-20,University Friend
1914,3761,33983,2011-07-13,Childhood Friend
1915,5483,21112,2012-10-19,College friend
1916,13560,44215,2012-11-18,Teenage Friend
1917,10980,6282,2013-07-06,Unknown
1918,7786,46574,2015-03-27,Just a Friend
1919,19063,10887,2011-08-03,Childhood Friend
1920,9444,42254,2013-12-06,College
1921,49357,44543,2011-02-12,College friend
1922,14745,16182,2011-12-04,High School Friend
1923,5920,10693,2011-10-13,High School Friend
1924,29536,47381,2014-07-23,College
1925,34581,18220,2014-04-30,Just a Friend
1926,26422,14674,2014-05-05,Just a Friend
1927,4865,24159,2012-11-06,College
1928,30,45774,2012-08-24,Childhood Friend
1929,39771,29603,2015-06-10,Teenage Friend
1930,10741,17881,2014-09-28,Childhood Friend
1931,15630,49690,2011-05-08,College
1932,23203,26290,2013-11-22,Childhood Friend
1933,45330,12588,2011-12-29,College
1934,30067,7156,2012-02-10,Unknown
1935,47663,16056,2011-06-30,University Friend
1936,31350,42492,2015-07-15,Childhood Friend
1937,26304,6301,2013-07-20,University Friend
1938,12393,3891,2013-06-19,Unknown
1939,30209,41714,2015-01-14,Just a Friend
1940,16545,12656,2015-12-02,Just a Friend
1941,16882,12120,2013-04-21,Childhood Friend
1942,30116,43384,2014-02-24,College
1943,34919,5873,2015-01-26,Unknown
1944,40162,3349,2014-10-03,Just a Friend
1945,19772,48383,2014-09-18,Unknown
1946,48166,34721,2011-08-11,High School Friend
1947,35663,32871,2011-05-22,Unknown
1948,11940,8644,2015-09-09,College friend
1949,8782,20323,2012-04-12,Teenage Friend
1950,31992,31417,2011-08-21,High School Friend
1951,5686,43078,2014-10-19,Childhood Friend
1952,47925,37925,2012-03-14,Teenage Friend
1953,17850,1862,2011-07-04,College friend
1954,11364,29730,2013-10-01,University Friend
1955,33551,23966,2014-07-31,Teenage Friend
1956,25572,13098,2013-07-04,High School Friend
1957,45411,2776,2015-06-10,Childhood Friend
1958,38974,7129,2011-12-24,Unknown
1959,49455,49354,2015-07-28,Just a Friend
1960,5436,26625,2015-08-27,College friend
1961,26465,9428,2013-07-23,High School Friend
1962,25924,25412,2013-01-31,College friend
1963,47637,21284,2015-05-06,Unknown
1964,30154,34413,2013-09-05,University Friend
1965,19051,40794,2013-07-30,Just a Friend
1966,14025,20162,2011-04-28,High School Friend
1967,49833,11265,2013-10-30,University Friend
1968,35734,24622,2013-08-26,College friend
1969,12299,48246,2012-03-08,University Friend
1970,31224,19211,2015-08-13,Teenage Friend
1971,39249,49698,2014-01-10,High School Friend
1972,30562,28573,2013-09-03,High School Friend
1973,31214,5297,2014-10-09,Unknown
1974,26022,44712,2013-10-17,Unknown
1975,47953,13466,2011-09-24,Unknown
1976,18553,48419,2013-11-16,High School Friend
1977,18720,33811,2013-07-14,University Friend
1978,48566,43622,2012-05-26,Teenage Friend
1979,7737,13104,2013-12-13,Just a Friend
1980,8420,49209,2013-08-24,High School Friend
1981,9518,14113,2012-03-03,Teenage Friend
1982,43259,25395,2014-07-18,Childhood Friend
1983,46729,155,2013-02-21,University Friend
1984,15748,9236,2012-12-04,College friend
1985,11040,21139,2013-08-18,Childhood Friend
1986,30219,43505,2013-12-30,Childhood Friend
1987,6844,19794,2012-09-04,Teenage Friend
1988,31811,30542,2011-04-18,College
1989,48756,14251,2013-04-14,University Friend
1990,23337,37663,2012-06-27,College
1991,11863,28466,2015-10-29,Teenage Friend
1992,48425,26068,2011-12-14,Just a Friend
1993,26759,9986,2012-11-04,Childhood Friend
1994,24558,24972,2012-03-06,High School Friend
1995,37130,26846,2011-11-06,Teenage Friend
1996,38243,47532,2012-09-17,High School Friend
1997,34127,40659,2012-01-24,University Friend
1998,41226,30238,2014-03-01,College friend
1999,45801,4280,2015-03-17,Childhood Friend
2000,729,31223,2012-07-30,Unknown
2001,6614,10142,2013-01-20,Childhood Friend
2002,36651,544,2015-01-22,College friend
2003,14247,21833,2012-06-04,Unknown
2004,1159,5465,2011-10-15,University Friend
2005,10635,20595,2012-02-25,University Friend
2006,2278,19382,2014-12-07,Teenage Friend
2007,6689,33295,2015-11-26,Just a Friend
2008,2089,27556,2015-01-22,Teenage Friend
2009,36688,43637,2013-03-02,Childhood Friend
2010,26995,11269,2015-12-10,Just a Friend
2011,40922,34931,2011-04-21,College friend
2012,14967,16308,2012-01-12,College
2013,44157,8690,2012-07-04,High School Friend
2014,40675,36004,2012-01-12,High School Friend
2015,26049,28310,2012-01-26,High School Friend
2016,27677,21817,2015-08-05,College friend
2017,2363,35211,2011-01-07,High School Friend
2018,32259,43124,2013-04-15,Just a Friend
2019,12367,33720,2011-09-21,Teenage Friend
2020,42790,38370,2011-07-18,High School Friend
2021,35252,11,2012-01-31,Childhood Friend
2022,43924,24754,2011-07-01,High School Friend
2023,8746,19159,2015-05-17,College
2024,47138,16658,2014-06-26,College
2025,32050,17931,2012-08-15,College friend
2026,29852,43965,2015-09-29,Just a Friend
2027,40272,18510,2012-03-09,Childhood Friend
2028,11695,366,2011-07-26,University Friend
2029,33798,3355,2013-08-22,College friend
2030,10537,20317,2015-07-20,Unknown
2031,9919,48848,2014-10-09,Just a Friend
2032,10798,10314,2015-07-16,High School Friend
2033,38942,41127,2011-12-21,Childhood Friend
2034,24446,20347,2014-06-15,High School Friend
2035,5455,20932,2011-06-02,Unknown
2036,6290,14931,2013-01-02,College
2037,3605,46499,2014-05-15,College friend
2038,7258,956,2014-11-27,College friend
2039,37127,15975,2012-03-07,Teenage Friend
2040,40144,2011,2014-08-11,Just a Friend
2041,39060,41371,2015-01-26,High School Friend
2042,49925,887,2012-06-13,High School Friend
2043,24617,49993,2011-11-23,University Friend
2044,1393,41621,2012-02-17,College
2045,27908,24952,2015-07-11,Just a Friend
2046,36551,9737,2014-04-02,College
2047,48905,5375,2011-04-27,University Friend
2048,24395,25058,2013-10-30,College friend
2049,32829,343,2011-10-02,College friend
2050,41532,42420,2012-03-01,Teenage Friend
2051,34294,1662,2011-02-20,Unknown
2052,29922,32845,2011-02-23,University Friend
2053,13506,3576,2013-09-25,College friend
2054,16133,43131,2014-02-03,Teenage Friend
2055,23308,28796,2012-12-08,Just a Friend
2056,10030,24983,2011-03-05,College
2057,42411,29502,2012-12-09,Teenage Friend
2058,12563,16504,2013-08-01,Unknown
2059,29556,3945,2012-11-10,University Friend
2060,48410,38930,2014-01-21,Teenage Friend
2061,43953,42996,2012-01-25,Teenage Friend
2062,3743,18205,2015-08-12,High School Friend
2063,15510,31098,2013-04-23,University Friend
2064,22640,33310,2012-07-04,Just a Friend
2065,2165,47897,2013-08-03,College friend
2066,45276,33062,2012-06-27,Unknown
2067,18922,13487,2015-01-06,Childhood Friend
2068,17922,20359,2013-08-21,Unknown
2069,17959,21430,2015-04-01,Unknown
2070,36307,41185,2014-07-02,Teenage Friend
2071,37250,8725,2015-11-09,Unknown
2072,41684,37630,2012-08-11,Just a Friend
2073,17386,47550,2012-02-10,College
2074,15162,2402,2012-03-07,College friend
2075,17390,18721,2015-09-22,Childhood Friend
2076,25411,42489,2012-04-16,College friend
2077,16284,48111,2015-03-10,Just a Friend
2078,35158,39406,2014-07-21,Childhood Friend
2079,8000,34507,2013-11-25,Teenage Friend
2080,16670,18856,2015-07-01,Childhood Friend
2081,40593,875,2012-01-30,College
2082,30344,44434,2012-01-12,University Friend
2083,17454,40403,2013-12-10,Childhood Friend
2084,34013,47827,2014-11-14,Unknown
2085,40914,17658,2015-03-13,Teenage Friend
2086,861,41678,2014-04-13,Unknown
2087,3411,44638,2012-08-21,College friend
2088,15009,5954,2012-01-31,Unknown
2089,14978,40013,2012-02-08,University Friend
2090,24161,41668,2014-12-27,College friend
2091,3865,23667,2015-06-14,Childhood Friend
2092,5160,36229,2012-06-04,College
2093,25331,47392,2015-10-05,Teenage Friend
2094,17260,5688,2011-10-03,Just a Friend
2095,30399,14516,2012-11-03,Childhood Friend
2096,22576,8348,2012-03-01,Unknown
2097,7529,8944,2015-03-06,University Friend
2098,5588,29096,2013-09-06,College friend
2099,29881,30888,2011-11-19,College friend
2100,16597,18006,2013-09-07,College friend
2101,3308,49665,2015-06-08,College
2102,42028,17676,2011-10-21,Unknown
2103,4642,43770,2012-02-10,Just a Friend
2104,22342,41880,2012-03-08,Teenage Friend
2105,38675,3740,2012-09-30,Teenage Friend
2106,39290,18604,2013-03-11,High School Friend
2107,47317,1369,2011-04-30,University Friend
2108,9403,10117,2014-07-22,High School Friend
2109,36185,19689,2011-12-17,Unknown
2110,41891,10392,2011-05-15,College
2111,49716,28989,2015-10-22,Unknown
2112,26510,43220,2011-06-26,Teenage Friend
2113,47699,26731,2014-05-14,Unknown
2114,11220,46725,2015-01-07,Just a Friend
2115,49630,40721,2013-05-04,University Friend
2116,26939,16223,2014-10-17,Teenage Friend
2117,11650,49251,2012-11-20,College
2118,17953,2852,2014-01-30,College friend
2119,13362,29007,2013-11-15,Teenage Friend
2120,25264,2323,2014-07-12,Teenage Friend
2121,4459,42623,2015-08-26,Childhood Friend
2122,23810,46337,2015-12-13,College
2123,13466,24480,2014-04-20,Teenage Friend
2124,47446,15629,2013-07-11,College
2125,8708,24892,2015-10-29,High School Friend
2126,47912,21393,2015-04-04,Unknown
2127,831,37442,2014-07-19,Just a Friend
2128,3299,1258,2015-11-10,College friend
2129,27337,21276,2015-12-14,University Friend
2130,39847,5957,2014-07-17,College
2131,41030,40366,2012-01-15,Just a Friend
2132,9738,12216,2013-01-12,University Friend
2133,29529,35161,2012-07-19,Unknown
2134,26766,27763,2013-01-31,College
2135,18295,5685,2013-09-22,Teenage Friend
2136,1292,32875,2012-05-06,Childhood Friend
2137,19541,13170,2011-08-29,Unknown
2138,36191,6915,2015-10-27,College friend
2139,27305,27726,2013-05-18,Unknown
2140,34584,22099,2011-05-16,Unknown
2141,30632,27176,2013-01-21,Teenage Friend
2142,48098,42391,2013-11-04,University Friend
2143,42022,21771,2013-04-26,University Friend
2144,38148,22436,2013-01-23,Unknown
2145,36216,3805,2014-04-27,High School Friend
2146,45491,47389,2014-03-18,Childhood Friend
2147,34847,15431,2014-08-19,Just a Friend
2148,4678,9901,2014-10-30,Just a Friend
2149,25608,24620,2014-08-23,University Friend
2150,41724,46197,2011-11-01,Unknown
2151,29632,5440,2013-03-16,High School Friend
2152,31009,13473,2011-02-19,Just a Friend
2153,18410,34449,2015-04-13,Childhood Friend
2154,16527,19928,2012-01-12,Unknown
2155,44518,30007,2013-07-31,Unknown
2156,15057,39097,2011-02-15,College
2157,23318,6129,2013-09-28,Teenage Friend
2158,31505,32463,2015-10-20,College friend
2159,48693,36562,2011-04-16,High School Friend
2160,43759,37102,2011-12-10,Just a Friend
2161,31157,23398,2015-11-18,Just a Friend
2162,42474,32714,2013-12-13,Teenage Friend
2163,20681,15424,2012-06-14,Unknown
2164,41088,13621,2013-08-06,Teenage Friend
2165,47198,44464,2015-01-05,Just a Friend
2166,20531,10196,2015-03-07,College
2167,12529,43720,2015-10-04,Teenage Friend
2168,41185,44794,2012-01-08,College friend
2169,5871,6952,2012-12-21,Just a Friend
2170,2988,6981,2013-08-07,High School Friend
2171,23375,10204,2014-11-12,Just a Friend
2172,44930,16626,2014-01-20,College
2173,20864,43747,2015-11-30,College friend
2174,21920,7531,2012-03-11,Teenage Friend
2175,33208,3818,2014-06-13,Just a Friend
2176,3961,20630,2013-08-17,Childhood Friend
2177,43204,9715,2011-06-24,University Friend
2178,37963,11326,2011-11-03,College
2179,6842,23940,2011-07-31,Unknown
2180,6182,43195,2011-04-27,College friend
2181,28375,27033,2012-09-23,High School Friend
2182,34355,44776,2015-12-14,Teenage Friend
2183,43353,41286,2012-09-19,Unknown
2184,25973,18314,2012-01-29,Just a Friend
2185,30298,2444,2011-02-16,College
2186,14835,38628,2013-11-17,Teenage Friend
2187,31405,33906,2011-06-10,College friend
2188,33718,30184,2012-11-02,University Friend
2189,28701,20069,2011-09-20,College friend
2190,14170,38268,2012-03-07,Unknown
2191,37873,38715,2014-08-01,High School Friend
2192,8224,9717,2013-06-19,High School Friend
2193,320,37533,2013-03-18,High School Friend
2194,38877,7262,2014-01-02,University Friend
2195,12243,18519,2012-08-27,Just a Friend
2196,47089,32457,2013-06-18,Teenage Friend
2197,40476,24355,2013-12-22,University Friend
2198,23447,31309,2013-11-03,Teenage Friend
2199,26836,14834,2012-07-25,Childhood Friend
2200,21923,46741,2015-08-23,College friend
2201,9348,29246,2012-09-25,University Friend
2202,15836,23769,2012-10-30,Childhood Friend
